category,rating,label,text_
Restaurants,4.5,CG,"Great beer selection. Nice Happy Hour, especially on the weekend."
Restaurants,3.5,CG,Excellent fare. General Tso's Dinner (Czech Beef) is a must.
Restaurants,3.5,CG,Nice causal food.  Always a good time.  Friendly staff.  Always a good time.
Restaurants,4.5,CG,OK I've gone back a few times and the food is good but not spectacular.
Restaurants,5.0,OR,Delicious food and I love their boba smoothies (the passion fruit one is my personal fav)
Restaurants,3.5,OR,"Great food! Good service, can't ask for much more than that! Social distancing is good too!"
Restaurants,4.0,OR,Excellent food and very large portions. Have ordered very frequently and every meal has been awesome!
Restaurants,4.0,OR,"Best Mexican food in Reno! Great service, drinks, and food. Make sure to try their margaritas"
Restaurants,4.5,OR,Very nice area to get away from the crazy city atmosphere with some great southern meals.
Restaurants,4.5,OR,The poboys were your average New Orleans poboys. Just a little bit expensive. Kinda small restaruant.
Restaurants,3.5,OR,"Fantastc atmosphere,  great service, i especially liked the bartender jen b. Highly recommend this place."
Restaurants,3.5,OR,"Love, love this place. Rocking music all day long, good food and fantastic staff! Go Tara!"
Restaurants,4.0,OR,"Oh my, such great views from every vantage point on the rooftop. Bartender Carlos was lovely."
Restaurants,4.5,OR,"Fresh, authentic, delicious Mexican food in a clean environment.  The shredded beef burrito is scrumptious!"
Restaurants,4.0,OR,"Excellent coffee and their sausage, egg, and cheese waffle biscuit hybrid thingy is a food miracle."
Restaurants,5.0,OR,Super delicious coconut milk-based ice creams. Would have loved more chunky flavors that are also gluten-free.
Restaurants,4.0,OR,"Large party. 
Food and service were very good. 
Nice atmosphere. 
Steak and scallops were cooked properly."
Restaurants,4.5,OR,This place is delicious. It's like chipoltle but better because they give you more meat options.
Restaurants,4.0,OR,Legit chinese. Not American Chinese. Get the szechuan intestine noodles.  My tongue is still numb.
Restaurants,4.0,CG,bacon wrapped crab stuffed prawns. We also had the shrimp fried rice and chicken fried rice
Restaurants,3.0,CG,Decent Chinese food. Staff is friendly. The food is good but not as good as the other
Restaurants,2.5,CG,"Tacos very small, have no flavor. The chips and salsa are cold."
Restaurants,4.5,CG,A Nashville must. The damn time has come.We went here after a long day at work and
Restaurants,3.5,CG,"One of my favorite restaurants in the city. Great ambiance, friendly staff, excellent food and great"
Restaurants,4.5,CG,"Great food. A little expensive, but the quality and quality of the food make up for it."
Restaurants,3.5,CG,"Very good ""Americanized"" Chinese food. We had the curry shrimp fried rice, chicken dum"
Restaurants,4.0,CG,Love their beef brisket noodle soup. The broth is very flavorful and comes with a variety of
Restaurants,4.0,CG,Awesome Pizza and pleasant staff. We will be back!Very good food.
Restaurants,4.0,CG,"My review goes to Pamela, who has been an excellent server for many years, and I am sad"
Restaurants,4.0,CG,The chile relleno was delish! We will be back!Very good food.
Restaurants,4.5,CG,Amazing food great drinks - especially the Tuna crunch. I will definitely come back!Very good.
Restaurants,3.5,CG,"We went two days. Food was good, drinks were good."
Restaurants,4.0,CG,Fantastic selection of craft beers! We had the IPA and a Tres leches IPA.
Restaurants,4.0,CG,Delicious mixto ceviche and Maracuya (Ceviche) which is
Restaurants,3.5,CG,"Meatball Parm Sandwich, homemade meatballs. We also had the shrimp and grits."
Restaurants,3.0,CG,"Really poor quality produce. Most of the foods are very bland.

The cheese steak was pretty"
Restaurants,4.0,OR,"Long wait but foid was great, great staff. We ordered the truffle fries and they were amazing."
Restaurants,4.0,OR,"Wait a second... they no longer have duck wings?
I guess there is no reason to come back."
Restaurants,4.0,OR,The BEST karaoke in Tampa hands down! My favorite place to be on Thursday Friday or Saturday!!
Restaurants,4.0,OR,"Amazing. gotta go for the biscuits and honey- to die for!!
Fried green tomatoes. YUM
Trout."
Restaurants,4.0,OR,The Pizza is excellent.  The best Frose in town.  Love the staff and the vibe.
Restaurants,3.0,OR,Sweet & Smokey burger is amazing. Spinich & Artichoke dip and loaded cheese fries where awesome too.
Restaurants,4.0,OR,"Always treated like an old friend.  Love this place. Great food, great beer, love great basin!"
Restaurants,4.0,OR,Sushi here is so delicious!  great service and good price! I would definitely recommend this place.
Restaurants,4.5,OR,"Fantastic after dinner treat! Definitely do the soft serve Italian ice mixture, it was definitely worth it!"
Restaurants,4.0,OR,"Great food, drinks, and waitstaff!  The parking was horrible though. Much better suited to small vehicles."
Restaurants,4.0,OR,Great vibes and good food. Everything is a presentation and the staff is very friendly and helpful
Restaurants,4.0,OR,great breakfast!  friendly staff!  huge helpings with homemade taste!  mimosas are very good too!
Restaurants,3.5,OR,"Great, elegant restaurant and bar with awesome atmosphere. Very welcoming bartenders that know what they're doing."
Restaurants,4.5,OR,"Best pizza in the State! 
Fresh ingredients great service
Recommend truffle pizza. Also pepperoni 
You won't be sorry!!"
Restaurants,4.5,OR,Fried oysters delish!  Seared tuna amazing!  Everything was so flavorful and savory!  Highly recommend
Restaurants,4.0,OR,Good chicken and fried onion rings. Clean restaurant and friendly service staff.
Restaurants,3.5,OR,Food was excellent. Much better than anticipated. Seemed much more local than touristy and that was great!
Restaurants,3.5,CG,Awful. food was stale. They have a limited menu with very limited choices.
Restaurants,3.5,CG,Good food but too expensive for what you get. I will not be going back.
Restaurants,3.5,CG,So great. Amazing charcuterie and the flavors are just as amazing.
Restaurants,4.0,CG,So quaint and upbeat. Great atmosphere. The food was good but nothing special.
Restaurants,4.0,CG,Owner really made the experience better. The food was amazing. My husband had the BBQ shrimp and we
Restaurants,4.5,CG,Really good food and it's a nice place to stop for a nice dinner. I would recommend.
Restaurants,4.0,CG,The best Japanese restaurant in Tampa. The food is amazing and the service is always excellent.
Restaurants,4.0,CG,Super cool place!!!! The Mandie (Cheddar cheese) burger was amazing.
Restaurants,3.5,CG,"A personal favorite.  Weekends are a little crazy, but I always come here for the food"
Restaurants,4.0,CG,Fantastic local spot. Easy to find and easy to find parking.
Restaurants,2.0,CG,"Service is great.
Staff is friendly.
Food is tasty and the portions are generous.
"
Restaurants,4.5,CG,"Wonderful, everything was fresh and delicious. The only complaint is that it's kind of hard to"
Restaurants,4.0,CG,i really like this place.  The food is good but it's also a little pricey. 
Restaurants,4.5,CG,Best Chicken ever.... I'm so happy to have found this gem of a place! The best chicken
Restaurants,4.0,CG,"The best Greek salad you will ever eat. 

Try the salad bar!Very good."
Restaurants,4.5,CG,"Lots to choose from on the menu, the food is good, and the ambiance is awesome."
Restaurants,2.0,CG,Don't go here got raw oysters and they were just ok. Also got a small order of
Restaurants,4.5,CG,Been around the world and this place is the best. I will say that the best thing about
Restaurants,3.5,CG,"Nice fancy space, with friendly staff. The food was good but nothing special."
Restaurants,3.5,OR,"The pizza was not very good. It wasn't horrible, just not good. I had the meat pizza BTW."
Restaurants,4.0,OR,"Authentic in both food and decor. Excellent service. Good prices. 

It's the best Mexican food in the city."
Restaurants,3.5,OR,"This be my shortest review. Fast moving long lines, awesome cheesesteak. Definitely worth a 20 plus blocks walk."
Restaurants,4.0,OR,"Heirloom tomato salad, ceviche ice cream is the way to start. Still reeling from how good those were."
Restaurants,2.5,OR,Very mediocre food at best  Server was very unfriendly. Would not go back anytime sooner or la
Restaurants,4.5,OR,"Anytime we want to order breakfast, we usually go here. Good food with great prices and good service."
Restaurants,4.0,OR,Did not like at all.Service at the counter. Its more of yuppie gringo mexican food. Not going back.
Restaurants,4.0,OR,Awesome brunch menu. Probably best brunch option in town next to Gallery pastry. Excellent price on bottomless mimosa
Restaurants,3.5,OR,Awesome pizza! Try the honey mustard chicken and penne vodka pizzas! The best pizza near Oxford Valley Mall!
Restaurants,4.5,OR,"Solid place to study and ""The Hoodie"" is greatness in a cup. I highly recommend visiting this place."
Restaurants,3.5,OR,"It was divey but I like that. Food was good. This place did not seem touristy, another plus."
Restaurants,4.0,OR,Best place in Reno to go to after a crawl. Highly recommend the chicken fried steak.
Restaurants,4.5,OR,Love their food!!! Nothing like their tea! So good and their labna and hummus and bathengian are great
Restaurants,4.0,OR,Food was quick and delicious. Nathan was very attentive and amazing ! Amanda was very welcoming and inviting!
Restaurants,4.0,OR,"Bleh. Food expectations didn't meet all the hype. Food ok, but server was beyond comprehension. arrogant. detached."
Restaurants,4.5,OR,"I am not a fan of this restaurant. Happy hour bar staff were rude, slow, inaccurate, and condescending."
Restaurants,4.5,OR,"Best red curry tofu I've had in awhile. Wait staff is pleasant. Entrees are somewhat pricy, but good."
Restaurants,4.5,OR,Pizza is very good. Service is always fast. Calamari great. Also have beer to go. Staff is friendly.
Restaurants,4.5,OR,"Recommended seafood site, good service, good atmosphere, wine selection, live band, parking. We loved it with my Husband."
Restaurants,4.5,CG,Great place!!  Very nice atmosphere. Great food.
Restaurants,3.5,CG,"Pieology has a decent selection of beer and wine, and I'm pretty sure that the food is"
Restaurants,3.0,CG,"Really can't beat their happy hour prices, the food is good, and the ambiance is awesome"
Restaurants,4.0,CG,Best Chinese food around and this place is the best. I will definitely be back!Very good.
Restaurants,4.5,CG,Awesome service and the food was amazing!  We ordered the shrimp and grits and the crawfish
Restaurants,4.5,CG,Extremely good food. Great service. Staff is friendly. Great ambiance.
Restaurants,3.5,CG,Always running 2 for 1 here. The food is good but it's also a small place and we
Restaurants,4.0,CG,You go here. If they are not open for dinner you can't go to a restaurant and just
Restaurants,4.0,CG,"Absolutely the best cheesesteak in the area, and the prices are very reasonable for the quality and"
Restaurants,4.5,CG,Great new orleans food. Great atmosphere. The food is just what you'd expect for a local
Restaurants,4.5,CG,Super disappointed this last time. We had the Ribeye which was cold and dry.
Restaurants,3.0,CG,Not impressed. I wish the food had been as good. I will not be going back.
Restaurants,4.0,CG,This food is TO DIE FOR. The food is amazing. The people who work there are awesome
Restaurants,1.5,CG,This Wendy's needs help bad. Sat at the bar with a friend for a nice dinner.
Restaurants,4.0,CG,Food is fire  service is fast and the food is good.
Restaurants,3.5,CG,I love the chicken shawarma here. The curry shrimp is good but not spectacular.
Restaurants,4.0,CG,Place was great. Had rescheduled and the food was good.
Restaurants,4.0,CG,"Great food, great service! My go to when I'm in Nashville."
Restaurants,4.5,CG,Black brown skinned short lady (I don't know her name but she was wearing a black one
Restaurants,4.0,CG,Best around! Always fresh and delicious. The only reason I don't give 5 stars is because the
Restaurants,4.0,OR,Clam chowder and bread less than stellar. Chowder was warm at best and the bread was heading toward stale.
Restaurants,4.5,OR,"Great waffles, friendly staff, cozy interior, just be prepared to take your order on the go with limited seating."
Restaurants,3.5,OR,"Oysters were good. Charbroiled oysters were what I expected. Ambiance not great, but wasn't there for that....good meal overall."
Restaurants,4.0,OR,Favorite place for sushi in Tampa. Always fresh and always yummy. Love the fact that they deliver as well!
Restaurants,4.0,OR,This food is always delicious. I have been coming here for years now. The restaurant is also very authentic.
Restaurants,4.0,OR,wet burrito was delicious.  topped it with the fried jalapeño appetizer.  make ya wanna slap yo mamma.
Restaurants,4.0,OR,"Good service, food not outstanding for creole food.I think the shrimp is not fresh from the gulf,this month anyway."
Restaurants,4.5,OR,Best beer and food downtown. I love the environment and the noise level is just right.
Restaurants,4.0,OR,The avocado fries are the best I've ever had. All the food is very reasonably priced and delicious.
Restaurants,4.0,OR,"I ate here yesterday, good food, clean, reasonable pricing. Would recommend to anyone looking for Mexican food in Goleta."
Restaurants,4.5,OR,"Love the intimate, candle lit warehouse feel inside and the great wait staff. Menu is unique with great variety."
Restaurants,4.5,OR,"Excellent BBQ! Friendly, clean, lots of outdoor dining space, will definately go back. Blues music was a nice touch."
Restaurants,4.5,OR,I've been to Ma & Pa's a few times. The fish tacos and brisket nachos are always very good.
Restaurants,4.0,OR,"Friendly atmosphere, Ethiopian style eurotrash with heart. Good zilzil tibs. Nice smoothies and ice coffees. A place to go."
Restaurants,3.0,OR,"One of my favorite restaurants for Mexican food. Jess gave us excellent service, definitely worthy of 5 stars :)"
Restaurants,4.5,OR,"Another fantastic dinner at Pia's  tonight. Everything was perfect and our server, Karl, was wonderful."
Restaurants,4.5,OR,Seems to be the best place to get lunch in the edge district - Great Cuban sandwich and maduros!
Restaurants,4.5,OR,"I've been to this place twice before.
I had red curry seafood combination dish and Sushi with eel.
It was delicious."
Restaurants,3.5,OR,Used to be good. Waste of money now. Never guaranteed a good meal. Food usually overcooked and over priced.
Restaurants,3.5,OR,"Good crust but inconsistent execution. Additionally uneven scattering of toppings each time I have ordered. Delicious but again, inconsistent."
Restaurants,4.5,CG,"Attentive staff, cool aesthetic vibe, and an amazing menu. We will definitely be back for"
Restaurants,4.0,CG,This place was lovely! I had the mushroom curry and it was fantastic. The staff was friendly and
Restaurants,3.5,CG,Wonderful fireplace and cozy booths. Staff is friendly and attentive. I will definitely come back!Very
Restaurants,3.5,CG,"Being from the east coast, I have never had a bad meal here! The best thing about this"
Restaurants,4.0,CG,Very nice Thai restaurant here. The food is good but nothing special.
Restaurants,4.0,CG,One of the best Asian fusion restaurants in the area. I will definitely be back!Very good.
Restaurants,4.5,CG,"What a delicious place! Wow, what a great experience! I will definitely be back!Very good"
Restaurants,4.5,CG,"Amazing,delicious, tasty treats. His seasonal treats are the best!  I will be back"
Restaurants,4.0,CG,"Great cafe in DTSP! Cute little place, with lots of seating."
Restaurants,4.5,CG,Lowkey atmosphere with very quick service. The food was good but nothing special.
Restaurants,4.5,CG,Everything was delicious had the roasted sweet potato with the fried green tomatoes. The cheese was awesome and the
Restaurants,4.0,CG,The pork was overcooked and the meat was just dry. I will not be going back.
Restaurants,3.5,CG,"Ok, this Place with its location on the Riverwalk is a great place for a quick bite and"
Restaurants,3.5,CG,Chips and salsa are really good. The chips and salsa are also really good.
Restaurants,3.5,CG,"Best fish and chips, nachos, and an amazing margarita."
Restaurants,4.0,CG,Latte and food is just ok. The only reason I'm giving it 4 stars is because the
Restaurants,3.5,CG,"This is the best pizza in town, and the prices are very reasonable for the quality and the variety"
Restaurants,4.5,CG,"This is authentic Colombian cooking, and the food is just as authentic as it is authentic."
Restaurants,4.0,CG,Love there mussles!!!! Nice atmosphere. The food is good but nothing special.
Restaurants,4.0,CG,"Fantastic place! Great options, great atmosphere, and the food is amazing. 

"
Restaurants,3.5,OR,Don't miss the Cajun Omelette and make sure you get their bottomless Bloody Mary that's comes with a crawfish garnishment.
Restaurants,3.0,OR,Favorite Chinese spot since freshman year of high school! The sweet and sour chicken and chow mein is on point!
Restaurants,3.0,OR,Very good service from Brian. Meals were excellent. Still wish they had a salad bar like most Claim Jumper restaurants.
Restaurants,4.5,OR,I had an amazing dish here with scallops and something else. It was awesome. The drinks were also very good
Restaurants,4.0,OR,"WOW!! I have no words. Bacon was perfection, biscuits and gravy are on point. I would eat breakfast here everyday!!"
Restaurants,4.0,OR,LOVELOVELOVE!!!!!  Food is always fresh even with takeout. Never had anything I didn't like. Staff is friendly and attentive.
Restaurants,4.5,OR,This place was amazing!!! Best steak in the area hands down. Oh and the carrot cake is off the charts.
Restaurants,2.5,OR,"This place is pretty good....the food can be a little inconsistent from time to time, but its close and convenient."
Restaurants,3.5,OR,"Love their chocolate croissants for breakfast! For lunch, the turkey and harvarti cheese sandwich on ciabatta bread is my favorite."
Restaurants,4.5,OR,Obsessed! Their food is always delicious and fresh. The workers are friendly and the atmosphere is welcoming. Cute little shop.
Restaurants,4.0,OR,Love love love! Food was great and totally worth the wait!i wanted to pour the honey hot sauce on everything.
Restaurants,4.0,OR,"Had the Italian Cobb salad for lunch and it was delish!  Would definately return, now have to try dinner."
Restaurants,3.5,OR,Really good pizza! Great crust and cheese. We just discovered them and it's our new go-to spot for lunch-time 'za.
Restaurants,3.5,OR,"The entrees were very bland. Appetizer, dessert, and service were very good which is why I gave it three stars."
Restaurants,4.0,OR,Had take out. Unfortunately it was terrible. Heard good things about this place but I wished I'd saved my money.
Restaurants,3.5,OR,"Everything I expect from an authentic Mexican restaurant. Great beans and rice, which really matters to me! Quick, friendly-enough service."
Restaurants,5.0,OR,Delicious food with great customer service! Great part of town with an ambiance that is hard to beat.
Restaurants,3.5,OR,I love the food at Beanies! Can't wait to try something new each time I go. Service is also good.
Restaurants,4.5,OR,"Great kastle burgers great donuts , but sadly bad service , food is great tho. Depending on what you get."
Restaurants,4.5,OR,"Excellent service and wow... food is fantastic!!! Highly recommend this place! Pulled pork, green beans and Cole slaw was delicious!"
Restaurants,4.5,CG,"Great seafood,  prices and atmosphere are top notch.  I will return for sure!Very good."
Restaurants,4.0,CG,My favorite sub chain by far. The only reason I'm not giving this place a 4 star is because
Restaurants,4.5,CG,Great food!!! Don't be fooled by the name. It is a restaurant. There is a large menu
Restaurants,4.0,CG,Delicious Indian with tons of flavor. The curry is a must try. The cheese curds are to
Restaurants,4.5,CG,Not quite what you get here. The food is just ok. The service is pretty slow and the atmosphere
Restaurants,4.0,CG,This place is so good. We have been here many times and it's always great.
Restaurants,4.5,CG,idc how many free pastries are on the menu?  I will admit that I have been wanting
Restaurants,4.0,CG,"Every time we go to this place, the food is good, but the service is slow and we get"
Restaurants,4.0,CG,"Update: 12/26/17:
Like a little lovers weekend, I came here for a late"
Restaurants,4.0,CG,Nice place! We used to go here when we lived in Nashville. We always go for the crawfish
Restaurants,4.0,CG,Great food and super friendly staff. The only reason I'm giving 4 stars is because the service was terrible
Restaurants,4.0,CG,The barbecue shrimp and etouffe are both amazing.  The BBQ shrimp and etouffe are awesome
Restaurants,4.0,CG,Rockys never disappoints. My favorite is the mushroom with sausage. I also love the cheese steak.
Restaurants,4.0,CG,"Great sandwiches! Now has Boars Head location and the food is good. Also, the service is awesome"
Restaurants,4.0,CG,"Love the gelato, love the strawberry ice cream. 

Try the salad, the fruit cup"
Restaurants,4.5,CG,"Love the food- large portions, generous portions. Great ambiance."
Restaurants,4.0,CG,"At three in the afternoon, it was busy, and we saw people who were eating outside, but we"
Restaurants,4.0,CG,"Great service, good concept but not worth the hype. I will not be going back."
Restaurants,4.0,CG,"Please try the seafood risotto, it's the best. I also love the cheese steak."
Restaurants,4.0,CG,The food looks exactly like what you would expect from a chain restaurant. There is a large menu and a
Restaurants,4.5,CG,"Fantastic, authentic tacos. Easy access, friendly staff. Great prices."
Restaurants,4.5,OR,"Love this place!
Food is fantastic and the service is fabulous!  Keep up the great work...one of my faves in Alton!!"
Restaurants,4.0,OR,The flavors are so intense!  The Staff are super friendly.  I will never go anywhere else for authentic Chinese!
Restaurants,4.5,OR,Absolutely delicious food. Fresh squeezed OJ is a must! Love coming to this place and especially when they have live singers!!
Restaurants,3.0,OR,"Showed up about 15 mins prior to closing. Two wrong orders, missed the drinks, no ice, and they shuffled us out."
Restaurants,4.5,OR,"Service was extraordinary with Justin.
Atmosphere romantic and trendy( great date place)
Food was also excellent had halibut and surf and turf app."
Restaurants,4.0,OR,"Sat at the bar, loved the guys at the bar! Very nice and great clam chowder!! Ill be back for sure!"
Restaurants,4.5,OR,"Love this place.  It's clean and everyone is friendly.  Fast service!  My grandkids call it the ""playground store""!"
Restaurants,4.5,OR,"Simply amazing, topped off by friendly staff and outstanding ownership! I look forward to coming back when I'm in Brentwood again."
Restaurants,4.0,OR,I think the food here is great! Service is also great! The only thing preventing me going there is the parking.
Restaurants,3.5,OR,"Chilaquiles were delicious.  
Next time we stay up there we are definitely going back for lunch. Great service as well."
Restaurants,4.0,OR,"It wasn't bad. Way too pricy for ""average food"". I wouldn't bother going there again. There is better places for breakfast/lunch."
Restaurants,4.0,OR,"All you can eat K BBQ is good, but I think a bit pricey. Loved the banchans - very good variety."
Restaurants,4.0,OR,Great nachos and beer! Definitely will come back to this location. Location off the street makes it great to get to.
Restaurants,3.5,OR,Manager was great. Made sure to follow state ordinances and social distancing laws. Made sure we were accommodated appropriately! Thanks frogs!
Restaurants,2.5,OR,"Food: 3.5
Decor: 2.5
Ambiance: 3
Service: 2.5
Value: 3.5

What can I say? I love half priced apps, and Applebees' wings remain my absolute favorite."
Restaurants,4.0,OR,Good food and great vibe but don't hire jerk check in girls who look annoyed by the presence of your existence.
Restaurants,4.5,OR,Simple and sweet place with good food. Serve was quick and prompt. The smoothies looked good and the coffee was fresh.
Restaurants,4.0,OR,"Excellent Mexican food, great service, friendly, down to earth staff. Nice change from typical, red sauce and lots of cheese, dishes."
Restaurants,4.5,OR,Great amount of flavor with their dishes. Portion and price are a good match! Good bang for the buck for sure!
Restaurants,4.0,OR,I love you chick fil a. Please open up nationwide. I only get to enjoy in the south and California :)
Restaurants,4.5,OR,Fresh every day! Was visiting town for a week and stopped in no less than 3 times. Their bacon is superb.
Restaurants,4.0,CG,Don't even shuck their own bread. The bread is just too cold. If you want to eat here
Restaurants,2.5,CG,"Great experience, delicious food. Bailey, our waitress was very friendly and attentive. Thank you for a wonderful evening"
Restaurants,3.5,CG,We waited 50 minutes last time. The hostess was very rude and didn't even acknowledge us.
Restaurants,4.5,CG,"One of our favorite places, especially for the quality of food.

The cheese steak was awesome.
"
Restaurants,4.0,CG,"Should be 5 stars. Staff, food, and drinks were all good."
Restaurants,4.0,CG,Best Mexican food in town! We have been coming here for years and love it every time! We always get
Restaurants,4.5,CG,All-around great deep south fare! We will be back!Very good food.
