category,rating,label,text_
Restaurants,3.5,OR,"amazing pizza theyre garlic knots are amazing, they have several locations including the ybor location, love this place"
Restaurants,4.0,OR,Try their smoothies.  They are amazing! Tucked away from the main strip. It definitely worth the travel.
Restaurants,4.5,OR,"My husband and I love this place! Delicious Pho & Pad Thai, always great service too! Highly recommend!"
Restaurants,4.0,OR,Best shrimp and grits I have ever had. Excellent service by Gara and Tiffany. Expensive but worth it.
Restaurants,4.5,OR,Extremely good service. Had a slight bit of confusion on our order but the waiter had it corrected.
Restaurants,4.5,CG,"Fast and friendly! Happy bellies and very helpful staff! Great food, great prices and great service. Will be going back again and"
Restaurants,4.5,CG,So glad we stopped here and picked up a few things. The service was great and the food was great.
Restaurants,4.0,CG,"The food is good, prices are reasonable, and the men make the best poutine.

The hot dog is great."
Restaurants,4.5,CG,The Cali Benedict was amazing!!! The food was amazing!!!!! My husband and I were excited to try the Cali Benedict tonight.
Restaurants,3.5,CG,"This place was extremely busy and I was really eager to get in. The service was great, there were a lot of people"
Restaurants,4.5,CG,"it's okay. friendly. homey.  just not the greatest.  breakfast was a little bland.  great for the price, but not"
Restaurants,3.5,OR,"Great happy hour! Love the fish tacos, they're a must have. Awesome location in the beautiful town of SB!"
Restaurants,4.0,OR,great food and lots of it...decent price.  I eat here whenever I am teaching at the police academy
Restaurants,4.0,OR,Great food. Very clean.went with my co workers and had a great time. Staff was very kind and attentive.
Restaurants,4.5,OR,"Had a fantastic lunch here! Enjoyed talking to the proprietors, watching them make fresh pasta."
Restaurants,4.0,OR,"Wow, this place has to be the Best place in Media. Crowded but great service. Excellent beers and food."
Restaurants,4.0,OR,"Super friendly local sports bar with great food and Philly Atmosphere!! Have the brisket fries, you won't be sorry!!!"
Restaurants,4.5,CG,Pretty good little spot. The broth was excellent and the seafood was good. We ordered the two ribeye steaks and the oy
Restaurants,3.5,CG,"Great service, great sushi, crab, shrimp, and crab legs. You could go there and never get bored."
Restaurants,4.0,CG,Stumbled upon this gem driving home from work. The meatloaf was so good. I was able to pick it up from
Restaurants,4.5,CG,Best Toro and Uni in the Philippines. My rating is 8/10. I love the atmosphere. The food is good and
Restaurants,4.0,CG,"Fantastic sushi, environment not so good, seating not great, atmosphere OK. I was told by a waiter there was a line to"
Restaurants,3.5,CG,"What a great Giro
Great food and a great place to meet people. Great atmosphere and great service."
Restaurants,4.0,OR,Great Indian cuisine with South Indian flavors. Don't miss it. Appam is good and so are their Biriyani as well.
Restaurants,4.5,OR,"Wow! Absolutely impressed! Hot, fresh, tasty, huge portions, everything tastes homemade! I will definitely be telling everyone about this place!"
Restaurants,4.5,OR,I love this place! Everytime I come to New Orleans I have to visit. My favorite is 'Yet ca mein'
Restaurants,1.5,OR,"When you have time to write a yelp review while waiting for your ""fast"" food it's never a good thing."
Restaurants,3.5,OR,I could have made the same thing at home. Noodles and beef broth. It was nothing special. Noodle was soggy.
Restaurants,4.0,OR,Great food great oysters.  We had oysters followed by red grouper and cobia fish dishes and enjoyed all. Recommend.
Restaurants,4.5,CG,My new favorite spot on campus. The menu is a little pricey but the food is so good. The service is great and so
Restaurants,4.5,CG,"Fun place, but we were all enjoying the food. We had a lot of fun watching everyone eat and I had a good time."
Restaurants,3.0,CG,"Good burger but crappy fries. The fries are decent, but the cheese fries are the worst I've ever had."
Restaurants,2.5,CG,"Buffalo chicken cheese steak was just as good as the buffalo chicken sandwiches. The burgers were fresh, the fries were hot and the sides"
Restaurants,3.5,CG,Their pizza is the perfect size. The crust is soft and crispy and they only use the best ingredients available.
Restaurants,3.5,CG,"No frills authentic Vietnamese cuisine
The menu is full of flavours, which is great for a first or the next time you want to try something"
Restaurants,4.0,CG,The lunch specials are very good. We went in the evening before the concert started and came back at the end of the night to
Restaurants,4.0,OR,"Quiet, not too big of a restaurant and the food was fresh and tasty. Definitely a place I would come back."
Restaurants,3.0,OR,This place was better when they had all you can eat sushi. We won't be back until they bring that back.
Restaurants,3.5,OR,"Fuji Hana is so yummy. We go here very often and the service, food quality, and atmosphere are always so wonderful."
Restaurants,4.5,OR,"Smoked salmon belly, duck rangoon, and brussel sprouts were phenomenal. Cool spot with communal dining. A must try in the gulch!"
Restaurants,3.5,OR,Best pulled pork sandwich ive ever had!!!!!! Their bread tastes fresh out of the oven.  Their vegetables are fresh too.
Restaurants,4.0,OR,Best Sushi I had in Philadelphia! Definitely give it a try! Great Service always helps!! I highly recommend the Imperial Roll!!
Restaurants,3.5,OR,"We stopped here on our way to atlanta.the name says it all.great staff,and friendly people.a great place to watch the game!"
Restaurants,4.5,CG,"The food is great, and it's cheap. The guy who runs the bar is a great bartender and always has a smile on his face"
Restaurants,2.5,CG,"I would not recommend eating here. They had a large portion of fried chicken, but then the chicken was so greasy and oily that"
Restaurants,4.0,CG,We had dinner on a Sunday night. Check in was quick and easy. We were in the bar area and had a great time.
Restaurants,4.5,CG,"Rating this Best Western for Pros - And a dump

This place, which is located in the Navajo section of Tucson, has a"
Restaurants,4.5,CG,"So fun, festive and mouth watering. Service was great. Food was good. Will definitely go back. Pretty good atmosphere."
Restaurants,4.0,CG,Restaurant is located inside the mall. It is less than a block from the mall entrance. Service is prompt and friendly.
Restaurants,3.5,OR,"Other than being a Hard Rock Cafe, there is nothing special about this restaurant. Will not return as I bought my pins."
Restaurants,3.5,OR,"In town from Chicago and ordered a 16"" deluxe. Excellent pizza! Fresh and home made. Friendly staff. This sure beats the chains."
Restaurants,3.5,OR,"There is too much pickpocketing here. Until the bar and security start protecting their customers from thieves, DO NOT COME HERE. https://www. wkrn."
Restaurants,1.5,OR,"Badly managed, severely understaffed. Food is very slow if ordered inside. All blame goes to the owner for not giving a shit."
Restaurants,3.5,OR,"The service is great, some of the best mimosas around and their brunch is top notch. I wish they were open today!"
Restaurants,4.0,OR,"damn good stuff. not quite the level of what Cheu did for the scene, but damn good nonetheless, and worth seeking out."
Restaurants,3.5,CG,Excellent food for lunch and dinner. Great service. I will be back. The food is good and the service is good.
Restaurants,4.0,CG,"Love this place! Great food, great service, and great prices! This is a must try! Try the sea bass! Yum!

"
Restaurants,4.0,CG,OMG!  The Northern states will have their own version of this cheeseburger!  I would recommend the corn dogs and the chicken wings to
Restaurants,4.5,CG,"Just amazing. Endless dishes at this place. We had the chicken and waffles, lox and bacon, and the pork and cheese."
Restaurants,4.0,CG,They have the best salmon on the lake and have a great selection of wines. My favorite is the North Carolina red ale.
Restaurants,2.5,CG,Ordered a protein bowl and it was ok. But the chips were really bland. The gravy tasted like chicken broth and the chicken was hard and
Restaurants,4.0,OR,I go to the Montecito and public market locations and always get the pizza. Love the taste and always how i expect it.
Restaurants,3.5,OR,The customer service here is beyond incredible. My new go-to store in Santa Barbara! Fresh produce and imported cheese selections are my favorite.
Restaurants,4.5,OR,Excellent food in a nice upscale atmosphere. We come to Vandy every three months or so and will now always eat at Epice.
Restaurants,3.5,OR,"Free beer free sake and the sushi is great tasting at a great price , sometimes you do wait but it's worth it"
Restaurants,4.0,OR,Great flavor and really like the carnitas. A little on the pricey side so can't go for lunch as often as I'd like.
Restaurants,3.5,OR,"If you over charge me, like you did today, & I knew it. you won't get a tip. Be fair, do what's right. I'm watching."
Restaurants,4.0,CG,"Up & Adam Eatz is my favorite place in the world. The food is AMAZING, the service is awesome, the ambiance is so"
Restaurants,4.0,CG,Loved our dinner there and loved the atmosphere. It's so trendy. The service was great and we felt like we were the only ones in the
Restaurants,3.5,CG,One of the best Mexican restaurants in the area. It's a bit pricey but with the food you get it's worth it! I recommend the
Restaurants,4.0,CG,Expired candy bars over a decade ago and never went back. But I did go to the new ones for a visit and was pleasantly surprised.
Restaurants,4.0,CG,"Classic and tasty. If you're craving a salad and you don't have time for a quick dinner, this place will do the trick."
Restaurants,4.0,CG,"The best vegan food I've ever had. The vegan hot and sour soup was just wonderful. Also the Thai curries, the vegan chili, the"
Restaurants,4.5,OR,"Fun, quirky atmosphere. Live band in the bar nearby. Excellent food. Reasonable portions. Attentive, friendly service. Desserts are ok. Fun restaurant experience in NOLA."
Restaurants,4.0,OR,Service was fast and friendly.  Grilled oysters were good not great as was the gumbo. Food and drink overpriced for what you got.
Restaurants,4.5,OR,Been dining at Guppy's for 12 years and the food and service is consistently amazing. You can go wrong with Guppy's.
Restaurants,4.0,OR,Good. Easy. Cheap. Quick. The all American restaurant. Crawfish étouffée is excellent ! The service is great. Definitely one of the better breakfast/brunch places.
Restaurants,4.5,OR,"Best pizza in this area.  Great thin crust, just like down the shore. I love their chew steaks, they're meaty and seasoned well."
Restaurants,4.0,OR,Great for drinks as you're waiting for the ghost tour to begin. The bartender was very knowledgeable when it came down to the rum.
Restaurants,4.0,CG,"Great tour, Anthony!
The staff is very friendly and very helpful, and you'll find them on a regular basis. The food is good, I had the fried"
Restaurants,3.0,CG,"Room was nice, lobby was nice, staff was nice, food was good. They were very rude and unprofessional. They were very aggressive in trying to"
Restaurants,4.0,CG,"The service and beers where good. If you want to get in the door, hit the bar. It's a huge bar with two pool tables and"
Restaurants,4.0,CG,First time having Ethiopian food…I was pleasantly surprised. They have a nice selection of dishes to choose from.
Restaurants,4.5,CG,"As expensive as this place is, I had never heard of it until I was sent here. The first thing I noticed upon entering was the beige"
Restaurants,4.0,CG,"We always get brunch here. Food is great, service is great, and the atmosphere is pretty cool. My only complaint is the drive thru is not"
Restaurants,4.0,OR,These beignets are awesome! That cant be powered sugar on top...its gotta have crack mixed in it...cause i get hooked everytime i taste one! =)
Restaurants,4.0,OR,"The pizza is terrific here. The rest of the food is pretty average pub fare, but it's always tasty, if nothing special. Nice atmosphere, too."
Restaurants,4.5,OR,Healthy food. Great staff. My kid and I love this place. She calls it the dinosaur place because of the plastic toys on the tables.
Restaurants,4.5,OR,"Fantastic donuts. We especially liked the buttermilk mini loaf. So awesome we went back. We had donuts 3 mornings out of 4, all from Doughboy."
Restaurants,3.0,OR,"We stumbled on this joint after a parade on Frenchman. Great wasabi appetizer and rolls. If we had been staying longer, we would go back."
Restaurants,3.5,OR,"Chicken dog is wonderful, the shakes are pretty good, and the service is super friendly and helpful. It doesn't hurt that they serve wine, too!"
Restaurants,4.5,CG,The service was impeccable and the pizza was excellent. The two groups of people in a large area were able to talk about the pizza without being distracted by the
Restaurants,3.0,CG,Food and drinks were amazing. We had a great time and would recommend this place to anyone who likes food and drinks. Our server was great and the food was
Restaurants,3.0,CG,So gross. I normally would skip this place but I decided to go back for the food and the service. I had the eggplant.
Restaurants,3.0,CG,"No fancy decor, but good food. 

I had the Kestrel and it was delicious. 

I have had many places in the"
Restaurants,2.5,CG,Tried them once and wasn't impressed. The service was slow and the food was cold. I was told they were closed that night but they are open on Saturday
Restaurants,4.5,CG,"Everything was delicious! We had the seafood and meat entree, the chicken and the steak entrees. All were delicious! The best part of the entire meal"
Restaurants,3.0,OR,Called in to order a lunch special and the man on the phone was BEYOND RUDE. Terrible customer service. Cancelled my order. Will never call again.
Restaurants,3.5,OR,Excellent food and atmosphere. Best salsas I 've had in years. Service was a little slow as they were understaffed. The quality made up for it.
Restaurants,4.0,OR,Great Place! Service and food are wonderful... Only downfall is that it's always crowded but they try to seat you fast. It's a frequent for me.
Restaurants,4.0,OR,"Nice atmosphere, very friendly service and great food! They are very accommodating and flexible with their combination meals. We all thought the carnitas was especially great!"
Restaurants,4.0,OR,Best Place Downtown Dunedin hands Down.... Love the lamb chops and the chicken machos are phenomenal must try great for couples looking for a romantic evening
Restaurants,4.5,OR,Awesome! Best Mexican food in Santa Barbara/ Goleta. Nachos are the best and I highly recommend having them turn any burrito into a chimichanga.
Restaurants,4.0,CG,"We are obsessed with the coffee here. We go to this coffee shop on a regular basis and this coffee is so good. It's pretty pricey, but we"
Restaurants,4.5,CG,"Stayed at Bacara and tried their pizza. It is tasty, but it has a very dry crust, which is a bit disappointing to me."
Restaurants,4.0,CG,"These empanadas are bomb! 

I really enjoy the salsa and the peppers. The whole thing is just so good."
Restaurants,4.0,CG,"Simple review.  Go there, leave it to be a good night.  We went there for a special event, and our waiter Scott was very knowledgeable and attentive."
Restaurants,4.5,CG,"We decided to try something new. It was a great experience. The food is fresh, fresh from the oven and the service was great."
Restaurants,4.0,CG,Really delicious. Only downside is that I can't bring my dogs with me because they are not allowed inside. The breakfasts are delicious! All the restaurants have
Restaurants,5.0,CG,"Cajun food is one of my favorite things in the whole world. Well, I don’t have to go to Cajun or Creole (which"
Restaurants,4.5,OR,Outstanding coffee and tea.  Great service and such a nice variety of teas and food. Highly recommend The Haus for a nice meeting place as well.
Restaurants,3.0,OR,"Really bad with answering phone calls, they still had 15 mins to close and wouldn't answer the phone because they didn't want to deliver."
Restaurants,3.5,OR,Absolutely love the brunch menu here! I've tried something different every time and have never been disappointed. The outside seating is great during the spring and summer!
Restaurants,4.5,OR,"Lunch specials are great we had the yellow curry and chicken pad Thai, both were delicious and came with side salad or soup, and small spring roll."
Restaurants,4.0,OR,"Located right off of Whyte Avenue, this has a great atmosphere and environment, and the service is very good. Pub food, but better than most pub food."
Restaurants,2.5,OR,Dry wings boneless brown looks like poo. I called to see if they could just send me regular wings what a waste of 20 bucks delivery included
Restaurants,4.0,OR,"I can eat this everyday for the rest of my life. Cheap price and great quality, fast to say the least. Nothing fancy straight to the point."
Restaurants,4.0,CG,"Lets say all i can say about this place is that people are so friendly and willing to help! 
We have eaten here for about 2 years now. "
Restaurants,4.5,CG,"It has a good selection, lots of cool stuff and very reasonable prices. It's a family place, and the staff is super nice. My favorite is the pizza"
Restaurants,3.5,CG,"Great experience at this Olive Garden! The staff is friendly, very helpful and knowledgeable. My husband and I have been going there for years and we have had great experiences"
Restaurants,4.0,CG,One of my favorite craft beers is from old school breweries. This really is a good beer. It has a nice balance. I give it a 4.
Restaurants,4.5,CG,Loving the 90s theme and the massive amount of fun the bartenders had to offer. Definitely a place to go for a night out. We had a small party of
Restaurants,4.5,CG,"Pretty bomb tacos tbh. So fresh, so delicious, and so tasty. I always order the taco salad, as it was so cute to see all the ingredients in a"
Restaurants,4.5,OR,Great Food! Beautifully and comfortably designed. Attentive and caring owner. He even went out of his way to personalize our dinner by serving us! We were very thankful.
Restaurants,4.5,OR,We were referred to this place by a local business for great southern food. Not disappointed. Great food in a cafeteria style setting. Nice employees. Will come back.
Restaurants,3.5,OR,"Very friendly, clean & great food! I especially love their new Harvest Kale Grain Bowl & Chicken Tortilla Soup! I hope they keep these items on the menu"
Restaurants,4.5,OR,"This has turned out to be one of our best dining experiences in Nashville. Good down home cooking, not pretentious and good value. Meeting new people is fun!"
Restaurants,4.0,OR,"I had the porterhouse, and my girlfriend had the filet. Both were cooked to perfection and the porterhouse  was easily the best steak I ever ate! Excellent!"
Restaurants,4.5,OR,"Delicious pizza for a great price!! You can't beat it. I get the cheese pizza every time, so I cannot speak for everything else they have to offer."
Restaurants,3.5,CG,Went Saturday night for an after-work drink. I ordered the pints of beer and the bourbon. The pints were delicious and the bourbon was a great twist on
Restaurants,4.0,CG,"Bowl size, price and service. I'd recommend it to anyone. However, I don't think I would go out of my way for their bar because the pizza is terrible"
Restaurants,3.0,CG,"My husband and I stopped in to see if we could get a ""hippie"" discount on our next trip. The staff was very friendly and helpful."
Restaurants,3.5,CG,"Recently renovated, and really nice staff. Only down side is that the only thing you can buy on the menu is a tiny cup of coffee, so if you want to be"
Restaurants,3.5,CG,"Needed to stop for some lunch, but it was only a 20 min wait. I'm not always bothered by long wait times, but this was 20 min."
Restaurants,4.5,CG,"Fusion tacos are the best. 

But the best answer is if you're looking for a taco that is at least as good as all the others in the range."
Restaurants,4.5,OR,This place is pricey but worth every penny! It's our go to place for all special occasions. The filet and crab cake is the best I have ever tasted
Restaurants,4.0,OR,This place has the BEST oysters!!! Get them chargrilled and raw!! The shrimp étouffée was amazing as well!! Don't forget the Pecan Cobbler either!!! Cannot miss if you visit!!
Restaurants,4.5,OR,First time here! Cute convenient spot for a quick bite. I had the half and half: basil tomato bisque and Caesar salad. Good service. Good portions. Food is tasty.
Restaurants,4.5,OR,"Like being in Italy. The tuna special to night was superb. Capri is always great. The hot rolls are delicious, the chicken saltimbucco, the chicken lasagna and much more"
Restaurants,4.5,OR,Best tacos in Reno!!!!! We have been returning customers over and over. Im from California and when we are in town we always hit this place a couple times!!!
Restaurants,4.0,OR,"Hostess was super sweet and had my order ready to go in ten minutes. Food was perfect!! Nothing greasy, nothing over/undercooked, everything super delicious. Can't wait to go back!"
Restaurants,4.0,CG,"Love Ulele! Food, service, drinks and atmosphere are all just so good. We had a huge salad, salad bar, and dessert. The salad bar had a variety of salads that came"
Restaurants,4.5,CG,"This is a hidden gem, the food, service and charm are all top notch. I've been there a few times and it's always been a hit with the regulars."
Restaurants,4.0,CG,Are you kidding me???   I am the most unwed mom and I LOVE my son. He lives in Texas and I was wondering if anyone has any advice on how to
Restaurants,4.5,CG,"Oh my, their food is wonderful. I love the shrimp and grits! I don't see any way to sit back and enjoy this restaurant. The lack of their service has"
Restaurants,4.5,CG,Love the veggies at Fred's. I like that they have fresh produce from the garden. I've been to the garden store many times and they have been excellent.
Restaurants,3.5,CG,"On a Tuesday night we were seated quickly. The bartender was very friendly and helpful, and very accommodating for our special needs. The food was excellent and the bartender even took a"
Restaurants,3.5,OR,"Excellent Mexican food!!  In town to see family and everything is so fresh!    The chips, tortillas etc.   
I hope they eventually come to Memphis!"
Restaurants,3.5,OR,Food is good sometimes. Service is absolutely horrible. Literally always so busy that the servers will never check up on you. I go there often but not normally my choice.
Restaurants,2.0,OR,Worst service ever first one in and last to get food something is wrong with that picture more interested in what was going on with other employees that the customer
Restaurants,4.0,OR,Had fried clam strips and calamari. Food was good. We had a person in a wheel chair with us and the staff was very helpful in making room for us
Restaurants,3.5,OR,Average..we ordered sushi and ramen and there was nothing special about any of the dishes..prices are also on the higher end and do not justify the quality of food served
Restaurants,4.0,OR,"It's a good local joint for some lunch- to go as well as eat-in. It's a chain restaurant, but not like big chain restaurants- it feels more personal than that."
Restaurants,3.0,CG,"Ordered the Chicken Parmesan and it was absolutely delicious. Also, it took forever to get here so I never got to try the other dishes on the menu."
Restaurants,3.5,CG,Great food. Good deals. Horrible service. They are very tired. I had a shrimp sandwich with a side of cous cous and a freshly made beer. The food tasted fine.
Restaurants,4.5,CG,"Sunday Brunch! Hot Chicken and Tater Tot to die for!!! Our server, Angela was so nice and made me feel like we were special with her smile and her personality."
Restaurants,3.5,CG,I am more then convinced that this is the best Italian restaurant in the city. I ordered the pizza and the lasagna and it was delicious. The staff is friendly and the food
Restaurants,2.5,CG,"I recently ordered the roast beef sandwich and it was amazing. I ate it plain, with a side of my favorite pickles and it was delish! The beef itself was flavorful"
Restaurants,4.0,CG,"By far the best home cooked Italian meal ever!! The owner, who was fantastic and did everything we requested, makes the BEST bread sticks I have ever had, and we have eaten"
Restaurants,4.5,OR,"Great place, small so I would recommend reservations. The mussels were amazing along with the prosciutto wrapped veal, also very good prices. Would recommend to anyone for a nice date night."
Restaurants,4.0,OR,Best. In. STL. And it's about time. You can't make a wrong decision here and it's always worth any wait. I live 40 minutes away and it's worth the drive too.
Restaurants,3.0,OR,"Great food, but management needs to focus on the service.   Simple things like delivering forks, napkins and drinks to the table before the food is served would be great!"
Restaurants,4.5,OR,"These are some of the best burritos in town. The people working here are always polite and fast, and each time the food is incredible. I will definitely keep coming back."
Restaurants,3.5,OR,"No...just no. If you value your soul, do not go here. Unless you like servers who act entitled in a formulaic ""pub"" filled with bros and vacant, but lifelike, inflatable women."
Restaurants,2.0,OR,"Idk why the ratings are so low. They have the best pasta hands down. Their rigatoni a la vodka is unmatched. Period. 

Delivery is quick 

Chicken fingers are also rlly good!"
Restaurants,3.5,CG,Cheesesteak was awesome. The beer was way better than I expected. I liked the cinnamon roll sandwich. I was also pleasantly surprised by the food. It was not to bad.
Restaurants,4.0,CG,We ate dinner there in October 2017. We were seated and spoke with a few people. Our waiter was great. He took our order and was very informative. When we got our food
Restaurants,4.0,CG,"Hum,  after a local event, I decided to go to the game on the deck. It was great! The team was cool, I had a great time, and the waitstaff"
Restaurants,4.5,CG,I am from California and I have used this company before. I have been coming to this company for over 5 years now and have never had an issue. They have been doing me a
Restaurants,4.0,CG,"Great food, wonderful atmosphere, servers are awesome, and their food is great. I ordered their spring rolls, salmon, shrimp, and chicken and it was delicious. The service is slow, but"
Restaurants,4.0,CG,Kekes is a family favorite. We've ordered the burger several times and have been very happy with the hamburgers. Great service and our food was always fresh.
Restaurants,4.0,OR,Friendly waitstaff and good food. This restaurant is easy to get to. They offer valet parking. The view from the park is amazing. We always enjoy the meal.
Restaurants,4.5,OR,Favorite restaurant in the city. Food is consistently amazing and I love the cocktails. Great variety and perfect portions. You can't beat the ambiance; perfect for a date or a group outing.
Restaurants,3.5,OR,"This is the perfect incarnation for what it is; a rock solid, mom and pop noodle house.  Noodle city is always reliable and the folks who run the place are great."
Restaurants,2.5,OR,"Called in my order to avoid the lunch rush line, they had my sandwich ready when I got there and it was exactly how I ordered it, so good and much quicker..."
Restaurants,3.0,OR,"Geno's is better.  I know people deem it too flashy and a ""tourist spot"".  Well this tourist prefers a ""Cheese Whiz Wit"" at Geno's.  Love you Pat's...you are good."
Restaurants,4.0,OR,"Excellent Sunday Brunch. Great vegetarian selections for brunch or dinner/lunch. Fabulous mimosas. It's a bit noisy inside and the bathrooms are awkward my placed and limited. Highly recommended, I would go back."
Restaurants,4.5,CG,"Like going home for supper.

My husband and I both thoroughly enjoyed our meal. The food was terrific, the service was warm and friendly, and the only problem was that we had to"
Restaurants,4.5,CG,Best pizza In New Jersey! The owner is very nice and very helpful! The chicken is so crisp and juicy. The staff is so friendly and the food is delicious! Will definitely come back for
Restaurants,3.5,CG,"Food is good, ample and very tasty. Happy hour at 3:30 is a nice little break from the main menu. I had the veggie burger with sauteed onions and mushrooms and"
Restaurants,5.0,CG,"Amazing food for great cause. The food is so good, but the drinks are also wonderful. I've tried the vodka martini, and the cocktails are so good. ENDLESS."
Restaurants,3.5,CG,"Parmesan crusted chicken is excellent; chicken is delicious; entrée is all good - lots of vegetables here; the wine list is extensive; I love the ""chili cheese"" dip."
Restaurants,4.0,CG,"great food, diner atmosphere. i like the service, i like the drinks, i like the variety of food. i just like the food. Worst food ever."
Restaurants,3.0,OR,"Packed, loud, predictable yuppie happy hour crowd, kinda pricey and the food is just okay. I liked it the first few times for lunch with coworkers but dinners have always been a nightmare."
Restaurants,4.5,OR,Great location right by Clearwater BeCh. Servers are friendly and never fail to get you a refill before your drink finishes. I loved the French fries and the dynamite shrimps are extremely good!
